wavelength (nm),1090 p transmit,1090 p reflect,1090 s transmit,1090 s reflect,3070 p transmit,3070 p reflect,3070 s transmit,3070 s reflect,5050 p transmit,5050 p reflect,5050 s transmit,5050 s reflect,7030 p transmit,7030 p reflect,7030 s transmit,7030 s reflect,9010 p transmit,9010 p reflect,9010 s transmit,9010 s reflect
1429,32.97122192,20.11753082,23.67498207,26.45866203,16.79211807,37.34800339,8.355012894,45.38380432,11.04558659,48.12060165,5.386769772,53.07667923,4.499557018,51.77364349,1.890197635,53.95901108,0.973703444,58.54879761,0.381484151,59.08883286
1430,33.03668594,20.18501663,23.69107246,26.5590229,16.81548119,37.47657394,8.368635178,45.50957489,11.05498409,48.24071121,5.380936623,53.20423508,4.501390457,51.90640259,1.888770461,54.10241318,0.977566838,58.68496704,0.38311711,59.22616196
1431,33.07361221,20.23990059,23.70198059,26.65990829,16.8348999,37.57285309,8.380942345,45.63191986,11.060709,48.37286758,5.398347378,53.33934784,4.506505489,52.04551697,1.888016582,54.23539352,0.977877438,58.81064606,0.380316228,59.35340118
1432,33.13733673,20.30630112,23.70376968,26.75649452,16.85906219,37.69535446,8.397628784,45.75418854,11.05467224,48.50274658,5.395909786,53.46102142,4.508117676,52.17108154,1.887458563,54.38362885,0.980736792,58.96141052,0.379469305,59.46275711
1433,33.17940521,20.36131859,23.71028709,26.87238121,16.86622429,37.80149841,8.405344009,45.88276672,11.07178974,48.61057663,5.418578148,53.60147095,4.514512539,52.31389236,1.888398409,54.50019836,0.980170548,59.06947708,0.381457478,59.61240005
1434,33.22431564,20.41650772,23.70243835,26.97900009,16.88169861,37.90555573,8.410023689,46.00243759,11.07930279,48.72919083,5.377222538,53.73638535,4.512702465,52.43697357,1.889804244,54.64224243,0.978477776,59.1813736,0.378621966,59.7326088
1435,33.26240921,20.48414993,23.69135094,27.09778595,16.90377235,38.02499771,8.430567741,46.12831879,11.07663441,48.84436417,5.395736217,53.82212067,4.517748356,52.56930161,1.895172477,54.78233719,0.982855082,59.31816101,0.38903904,59.8427887
1436,33.30540848,20.55701828,23.68427277,27.22592926,16.92682838,38.13040161,8.435928345,46.24095154,11.08926296,48.95399094,5.426549435,53.95091248,4.514719486,52.69578552,1.88457942,54.90750504,0.977497757,59.44369507,0.379958481,59.97806931
1437,33.32521439,20.62129593,23.66640663,27.33320808,16.9364109,38.22741318,8.445715904,46.35113144,11.09034252,49.06476593,5.382949829,54.05804062,4.522295475,52.80799866,1.889897704,55.02910614,0.979966104,59.5534935,0.377511114,60.09796906
1438,33.36450958,20.6907959,23.64471245,27.45618439,16.95145035,38.33057404,8.461248398,46.47358322,11.09558487,49.17496109,5.389585018,54.17152405,4.525480747,52.93112564,1.894280314,55.15678406,0.979973018,59.66430283,0.380970359,60.21580505
1439,33.39868164,20.76183319,23.62314224,27.57163429,16.96150017,38.43909073,8.464923859,46.57844925,11.09262848,49.2930603,5.392987251,54.29204941,4.525784016,53.06401062,1.892567635,55.28149033,0.981040001,59.79190445,0.38111186,60.33314514
1440,33.42741394,20.82242012,23.60741615,27.6831398,16.97879028,38.54018021,8.479711533,46.69364166,11.11509037,49.39742279,5.417013168,54.39269638,4.526646137,53.17829895,1.887739301,55.39839935,0.979562223,59.89958191,0.376408577,60.44190598
1441,33.44210434,20.88169098,23.57998848,27.78105354,16.98322678,38.62783432,8.484370232,46.79955292,11.10780048,49.50488663,5.400029659,54.4984169,4.529257298,53.30319977,1.896306276,55.51932907,0.975023389,59.99820328,0.371677756,60.54306793
1442,33.47819901,20.94733429,23.58351707,27.88018227,16.99956131,38.72916031,8.493934631,46.90428162,11.10461044,49.6059227,5.431629181,54.60786438,4.529727936,53.41755295,1.89084208,55.64955902,0.975794435,60.12100601,0.375514746,60.67618179
1443,33.51642609,21.01329231,23.58453178,27.97723389,17.01279259,38.84675598,8.508054733,47.00643539,11.10468864,49.7013092,5.402355671,54.70801163,4.528752327,53.5250473,1.8893857,55.75994873,0.977175236,60.2444725,0.377583951,60.78293991
1444,33.55166626,21.05822945,23.57958984,28.07143593,17.01701164,38.92764282,8.519085884,47.10864258,11.11820412,49.82990646,5.412994862,54.81224823,4.528487206,53.64528275,1.891067266,55.88767624,0.979258895,60.34159088,0.371086568,60.90081787
1445,33.59156036,21.1052227,23.60443687,28.19299126,17.02741623,39.02680969,8.529831886,47.281353,11.10181618,49.92050552,5.40803194,54.91762924,4.52896452,53.76339722,1.889640808,55.98694229,0.975014627,60.445858,0.37369284,61.04083633
1446,33.65768051,21.15846634,23.572258,28.23340034,17.05042076,39.12164688,8.532997131,47.28014374,11.10358143,50.0081749,5.406368256,55.01955414,4.524851799,53.85207367,1.890555739,56.10362244,0.977381945,60.57828522,0.366891444,61.10013199
1447,33.65602112,21.20658493,23.56184578,28.33606529,17.04308319,39.21606445,8.545874596,47.40411758,11.11755085,50.11961365,5.426888943,55.12060165,4.529207706,53.97918701,1.886602879,56.21089172,0.979186714,60.6654892,0.374209553,61.21844482
1448,33.71357727,21.26215363,23.58067322,28.43767357,17.06097794,39.32341003,8.553468704,47.51990128,11.11379623,50.21335602,5.419178963,55.22975922,4.534087181,54.08507156,1.887202501,56.33724213,0.97973448,60.78159332,0.377891123,61.32786179
1449,33.75990295,21.31929398,23.5845356,28.55476952,17.06669807,39.4201355,8.567538261,47.62010193,11.13020992,50.34038162,5.44555521,55.33512497,4.532329559,54.20406342,1.889934182,56.44497681,0.981482744,60.88710403,0.372769326,61.45468521
1450,33.79331589,21.36292458,23.56204605,28.64676094,17.0713253,39.51555634,8.571503639,47.72206116,11.12355423,50.40208054,5.413803101,55.42629623,4.528324127,54.29458618,1.884946227,56.55137253,0.971117258,60.99293137,0.366802543,61.55607605
1451,33.82061005,21.42707253,23.54278183,28.7635479,17.07959366,39.6110878,8.581152916,47.82483292,11.13914204,50.51885605,5.434715748,55.50741577,4.529758453,54.41087341,1.887942791,56.6577034,0.979823709,61.08839417,0.370753825,61.65779114
1452,33.84647369,21.49538994,23.52909279,28.87949371,17.0963459,39.70414352,8.590097427,47.92620468,11.1325779,50.61390686,5.442048073,55.60738754,4.529241085,54.51337051,1.878957987,56.75959015,0.97436738,61.2075882,0.364418775,61.77633286
1453,33.87376404,21.54988289,23.50358772,28.99696732,17.10163498,39.7890625,8.602606773,48.02262878,11.11136436,50.69711685,5.420165539,55.70474625,4.52992487,54.62625122,1.884374976,56.87369156,0.976877034,61.30755615,0.367020369,61.89184952
1454,33.89631653,21.61756325,23.47332001,29.10259438,17.1064682,39.89784241,8.603165627,48.10718536,11.11732483,50.79659653,5.436753273,55.81009674,4.528337479,54.7325325,1.881313682,56.9842453,0.968984604,61.4251976,0.358754247,61.99777222
1455,33.92698669,21.68321609,23.45461273,29.22820663,17.11424828,39.99193954,8.617533684,48.22355652,11.11597633,50.89155197,5.402305603,55.8848877,4.525883675,54.83554459,1.872174025,57.0855217,0.975511432,61.52510071,0.368172973,62.09996796
1456,33.94541931,21.74609947,23.42708397,29.33103943,17.1189785,40.07331467,8.623753548,48.29716873,11.10462761,50.97833633,5.409727573,55.97200012,4.525738239,54.93715286,1.876989365,57.18388367,0.977162063,61.62501526,0.369461417,62.1830101
1457,33.97530746,21.80970383,23.41493225,29.44455528,17.12739182,40.15349197,8.63365078,48.41363525,11.11978149,51.0694046,5.413845539,56.07564545,4.52428484,55.03689194,1.876820803,57.27005768,0.972769618,61.71908569,0.364909649,62.3098259
1458,33.98991776,21.87136841,23.39944458,29.54767609,17.14400101,40.25175858,8.637228012,48.50530624,11.10992718,51.16776276,5.428989887,56.15046692,4.524146557,55.12710953,1.874449611,57.39057541,0.969703972,61.83838272,0.36651966,62.4365387
1459,34.01470947,21.93276405,23.37264061,29.61453247,17.13693047,40.35555267,8.641593933,48.59242249,11.12657928,51.25337219,5.439703941,56.2543869,4.52517271,55.23077774,1.873351812,57.50504684,0.976239681,61.955513,0.363734841,62.50209045
1460,34.04694366,21.9731369,23.36731148,29.70740509,17.14691734,40.43716049,8.647545815,48.6745224,11.12240696,51.35197067,5.412971497,56.3431282,4.524499416,55.33178329,1.876235962,57.60222626,0.972344995,62.02236938,0.362800002,62.59722137
1461,34.05617523,22.03946495,23.39482689,29.82954597,17.14961243,40.51178741,8.661485672,48.78355789,11.13451862,51.45616531,5.42630291,56.42795563,4.524170399,55.44180298,1.869692087,57.7035141,0.974171519,62.11096573,0.368290216,62.73142242
1462,34.12836075,22.08546638,23.37142372,29.90226173,17.1773777,40.60993576,8.66744709,48.8836441,11.12507915,51.53277588,5.428340435,56.52878571,4.516755581,55.50404739,1.864944577,57.75637817,0.976297438,62.26717758,0.362369269,62.83676147
1463,34.14330292,22.13221931,23.37717438,29.98698425,17.17521667,40.72431183,8.663983345,48.96396637,11.13109207,51.63585663,5.427918434,56.61533737,4.519071579,55.66423416,1.866570354,57.88770294,0.968049645,62.33209229,0.359133393,62.92068863
1464,34.17537689,22.18259048,23.37566376,30.07906342,17.17819786,40.78260803,8.674895287,49.0553627,11.13885403,51.71389771,5.426241875,56.67469788,4.516488075,55.74819946,1.866298676,58.04863739,0.972735167,62.43124008,0.360780954,63.01594543
1465,34.2169838,22.23265839,23.38107109,30.17718506,17.20225906,40.88351059,8.67670536,49.14572906,11.13172913,51.79587936,5.429774761,56.76912308,4.52295351,55.83399582,1.873209119,58.12343216,0.970781326,62.52700043,0.360114485,63.13799667
1466,34.2618866,22.28781891,23.36001778,30.30326462,17.17682266,40.92317581,8.674974442,49.27970505,11.13048172,51.912117,5.450846672,56.86332321,4.511301041,55.89478683,1.864005089,58.16872787,0.969323814,62.67620468,0.352173716,63.27030563
1467,34.27501297,22.34726906,23.35586929,30.37864876,17.19922066,41.09600449,8.696221352,49.32206345,11.13628578,51.98123169,5.421750069,56.96008301,4.518634319,56.01969528,1.862008691,58.2776947,0.967840672,62.75148392,0.361768276,63.31687546
1468,34.28875351,22.40133476,23.33659172,30.48630905,17.19479752,41.12774658,8.691159248,49.41772842,11.12021255,52.07930374,5.407116413,57.02618027,4.514309406,56.1681633,1.854466319,58.43636322,0.968560576,62.82876205,0.357636958,63.4225235
1469,34.32167053,22.45690536,23.31763268,30.58197212,17.2064724,41.21365738,8.695888519,49.49505234,11.13068867,52.16054535,5.424891472,57.12092209,4.513130665,56.22406006,1.853525281,58.49951935,0.97288394,62.93198395,0.357596427,63.50569153
1470,34.34510803,22.52106285,23.30195808,30.70801735,17.21114159,41.30269623,8.694032669,49.60084534,11.11073017,52.24279404,5.422157288,57.21223068,4.506398678,56.32979202,1.853952885,58.60617828,0.969891071,63.0356369,0.354378521,63.63137817
1471,34.35531998,22.58089066,23.26470757,30.80106354,17.21484375,41.38516617,8.695373535,49.67563629,11.13223839,52.34506226,5.442054272,57.31372452,4.507712841,56.42389679,1.849764585,58.68958282,0.96798867,63.1227684,0.356542587,63.68809891
1472,34.37609863,22.65320206,23.24644089,30.91460419,17.23120689,41.47777939,8.707644463,49.78500748,11.1410017,52.43778992,5.428679466,57.3788681,4.507462025,56.5149765,1.850813031,58.78991318,0.970405042,63.22471619,0.362097502,63.80754852
1473,34.39000702,22.71274757,23.23139763,31.01262665,17.23220062,41.55456161,8.712930679,49.85912323,11.114007,52.51373291,5.425897598,57.4716301,4.504160404,56.60191345,1.848791718,58.8842392,0.967559934,63.32260513,0.357705832,63.9088974
1474,34.41280365,22.77828598,23.22409821,31.11409187,17.23804092,41.63877487,8.704785347,49.9532814,11.12936592,52.60419464,5.436645508,57.53810501,4.502912045,56.69783401,1.843405008,58.9953537,0.969625354,63.42250061,0.348533005,64.0052948
1475,34.4377594,22.83512306,23.20643425,31.20486069,17.24555588,41.73300934,8.705929756,50.05574036,11.11641598,52.70216751,5.417237759,57.6189537,4.500195026,56.77515793,1.846452475,59.07722855,0.967047274,63.52255249,0.353691459,64.1082077
1476,34.44846344,22.87899971,23.18597603,31.29004288,17.24738884,41.80684662,8.704701424,50.15018463,11.1209898,52.77799988,5.421253681,57.72576523,4.503343105,56.88291168,1.841840863,59.16902924,0.966195285,63.58692551,0.350408554,64.21466827
1477,34.47029114,22.93887711,23.18692017,31.39444351,17.25583076,41.90031433,8.709821701,50.24490356,11.09708405,52.86324692,5.395911694,57.78305054,4.503276825,56.97917938,1.84268558,59.28573608,0.969268084,63.70116425,0.355548918,64.31095886
1478,34.49868011,22.98097992,23.18154335,31.45667839,17.25621605,41.9828186,8.700616837,50.32168579,11.11216068,52.949543,5.395312309,57.87955856,4.501784801,57.11684418,1.84444046,59.41333008,0.959764779,63.80076599,0.340918124,64.38230896
1479,34.53419113,23.0336628,23.19256783,31.5492897,17.25888062,42.06751633,8.705332756,50.41871643,11.11701488,53.037323,5.395564079,57.98683929,4.50055933,57.17789078,1.837118506,59.46763229,0.962277949,63.90335083,0.345820904,64.50746155
1480,34.57255554,23.08988762,23.19234276,31.63237953,17.26606178,42.16144562,8.700582504,50.50626373,11.12156296,53.12425613,5.394226551,58.04566956,4.497619152,57.2820549,1.837494016,59.58200836,0.962636888,64.00115204,0.347929418,64.60671234
1481,34.60187149,23.13489151,23.19031715,31.71730042,17.26738358,42.25128174,8.70371151,50.59632111,11.11116028,53.22476196,5.413272858,58.13158798,4.500520706,57.36696243,1.836248875,59.67124557,0.960131645,64.09785461,0.350574523,64.68263245
1482,34.61907959,23.17755508,23.18785858,31.81194687,17.26706505,42.31594086,8.697505951,50.68928528,11.10326862,53.29463577,5.378406525,58.216259,4.492258072,57.45698166,1.830699682,59.76347351,0.960082471,64.18681335,0.349307001,64.78883362
1483,34.64060593,23.22909546,23.18971062,31.90234375,17.26923943,42.40853882,8.689524651,50.77903748,11.11134052,53.39762115,5.401340961,58.29254532,4.493432999,57.54227448,1.83059299,59.83044052,0.956837952,64.28618622,0.34274441,64.86540985
1484,34.68038559,23.2884922,23.17767525,32.00123978,17.27424622,42.50709534,8.685492516,50.87440491,11.12189388,53.45352936,5.406851768,58.40369797,4.49214077,57.62468719,1.831102371,59.93663788,0.958525419,64.399086,0.343238533,64.97953796
1485,34.69831467,23.33886719,23.16947365,32.09623337,17.2741375,42.57672882,8.683645248,50.95693588,11.11609745,53.54678345,5.37840414,58.47887039,4.486489296,57.75257874,1.824000478,60.07705307,0.959759474,64.46865082,0.341309547,65.0696106
1486,34.73261642,23.40633774,23.16184998,32.20716858,17.28119469,42.66300583,8.684815407,51.0632515,11.1092453,53.64001083,5.389928818,58.58123398,4.48581028,57.85245895,1.827278733,60.14916229,0.960649908,64.56529236,0.348607928,65.18862915
1487,34.75205231,23.46627617,23.14084244,32.30883408,17.28479195,42.74289322,8.681008339,51.15197372,11.11873817,53.7318306,5.390175343,58.668396,4.487799168,57.92502213,1.821910262,60.2401123,0.958083034,64.66220856,0.345083296,65.26052094
1488,34.7610817,23.52345657,23.11655617,32.40686798,17.28547668,42.8316803,8.672275543,51.23423386,11.10063553,53.80603409,5.391983032,58.74748993,4.483720303,58.02644348,1.812768936,60.328125,0.955681503,64.75662231,0.337245494,65.35651398
1489,34.76160812,23.58559608,23.10289383,32.52145004,17.28866196,42.90006256,8.665409088,51.3329277,11.11907864,53.89996338,5.364815712,58.82989502,4.479419708,58.12125397,1.815883279,60.41876602,0.956201255,64.82740021,0.342554808,65.48135376
1490,34.7837944,23.65545273,23.08747101,32.60348511,17.28891373,42.9942627,8.656831741,51.42311478,11.09517384,53.97079849,5.352217197,58.92185593,4.484800339,58.21599197,1.814244866,60.49396515,0.960050345,64.9259491,0.349654406,65.54673004
1491,34.81098938,23.7107048,23.07097435,32.69754028,17.28964233,43.09467697,8.649053574,51.51988983,11.11855793,54.0716362,5.383615971,59.00939941,4.481905937,58.30394745,1.817816138,60.59851837,0.951106846,65.034729,0.338757515,65.63700104
1492,34.81835556,23.7706356,23.0632267,32.78523636,17.29459,43.19311523,8.648193359,51.63097382,11.09957886,54.13967133,5.320120335,59.07546997,4.47758007,58.38949203,1.807902336,60.75629425,0.954413295,65.1370697,0.339821994,65.7487793
1493,34.82909393,23.82441139,23.07348824,32.86838913,17.297575,43.25244904,8.634344101,51.75968933,11.10811806,54.24185181,5.320712566,59.15645599,4.474844933,58.48679352,1.809905648,60.80844498,0.952304363,65.26098633,0.338839263,65.82953644
1494,34.88225174,23.88460541,23.08529472,32.94346237,17.29667473,43.3348999,8.632727623,51.81227875,11.10220718,54.32728577,5.329286575,59.26182556,4.477696419,58.56642151,1.803643584,60.88457108,0.952802479,65.32762909,0.338749319,65.92352295
1495,34.87605286,23.95306587,23.07540321,33.02867889,17.30233002,43.41109848,8.616847992,51.908535,11.08947754,54.40769196,5.319552898,59.34067535,4.46867609,58.67655945,1.802470922,60.97852707,0.950536013,65.39865112,0.339107275,66.01392365
1496,34.88891983,23.97737885,23.07815933,33.09645081,17.29468918,43.48435974,8.613788605,51.98705673,11.09915352,54.49224854,5.328212738,59.42883682,4.467571259,58.78296661,1.800557017,61.04344177,0.951512039,65.47622681,0.343211085,66.10804749
1497,34.93753433,24.03279877,23.08018303,33.19791412,17.30904579,43.59310913,8.60207653,52.07369995,11.09628296,54.56823349,5.319035053,59.52210617,4.462556839,58.8031044,1.796337008,61.17694855,0.948804438,65.59830475,0.337127715,66.23757172
1498,34.96147537,24.08025169,23.10289383,33.26620483,17.30190277,43.66913223,8.593434334,52.19423676,11.10135651,54.65118027,5.315543652,59.60274506,4.469262123,58.94874191,1.793936968,61.32111359,0.951332808,65.68401337,0.336067319,66.29665375
1499,34.98825836,24.13817406,23.1147995,33.34234619,17.3127346,43.79219055,8.585464478,52.28850174,11.08691788,54.74806595,5.308835506,59.67910385,4.464520931,59.03125381,1.792179227,61.34897614,0.950321674,65.83782959,0.335718095,66.39274597
1500,35.03837967,24.19655609,23.11290741,33.42092514,17.3132267,43.85623932,8.578906059,52.38949203,11.10309696,54.84004974,5.302775383,59.77739716,4.460786819,59.13183212,1.795245647,61.44799423,0.950570524,65.91646576,0.335744172,66.48545074
1501,35.05132294,24.23890686,23.10896683,33.50827408,17.30619621,43.9235878,8.561292648,52.48209381,11.09966469,54.93022919,5.286284447,59.8616333,4.464294434,59.25867462,1.793595433,61.53633499,0.947625458,65.95927429,0.335282236,66.5629425
